,,,,,,,[final],9,9,0,6.155555556,6.155555556,<RuntimePrimitiveException>,1318.8,8,8,0,6.5,6.5,<RuntimePrimitiveException>,1278.5,12,12,0,6.9,6.9,<RuntimePrimitiveException>,1294,10,10,0,8.38,8.38,<RuntimePrimitiveException>,1292.2,9,9,0,6.777777778,6.777777778,<RuntimePrimitiveException>,1294.4,7,7,0,9.328571429,9.328571429,<RuntimePrimitiveException>,1266.8,11,11,0,7.936363636,7.936363636,<RuntimePrimitiveException>,1276.6,9,9,0,7.422222222,7.422222222,<RuntimePrimitiveException>,1247.5,5,5,0,9.14,9.14,<RuntimePrimitiveException>,1265.6,5,5,0,5.78,5.78,<RuntimePrimitiveException>,1237
,,,,,,,[min],8,8,0,1.829927007,1.807407407,1.888888889,559,7,7,0,1.743119266,1.743119266,1.192307692,524.8,12,12,0,1.996946565,1.928346457,2.133333333,551.5,10,10,0,1.877142857,1.842771084,2.059649123,526.6,9,9,0,2.077459016,2.101834862,1.3,566.3,7,7,0,1.883333333,1.869798658,1.607407407,570.4,9,9,0,1.764925373,1.764341085,1.157142857,522.3,9,9,0,1.794623656,1.794623656,0.6,535.6,5,5,0,1.769154229,1.76,0.7,555.4,5,5,0,1.724375,1.678431373,1.554545455,518.6
,,,,,,,[max],500,407,274,10.4,10.4,3.35,1349,500,404,254,8.885714286,8.885714286,3.5,1302,500,395,280,7.938461538,7.938461538,4.175,1336,500,410,258,8.73,8.73,3.5,1330,500,406,271,10.18888889,10.18888889,5.2,1321,500,413,271,9.328571429,9.328571429,3,1297,500,404,250,9.244444444,9.244444444,3,1310,500,398,266,8.276923077,8.276923077,3.018796992,1278,500,395,277,9.14,9.14,3,1289,500,400,264,6.2,6.2,3,1253
,,,,,,,[mean],50.07920792,39.68316832,10.3960396,5.9718489,5.970148698,,1213.819802,47.4950495,37.68316832,9.811881188,5.614547065,5.618179408,,1181.559406,51.37623762,40.37623762,11,5.561948677,5.563080399,,1198.451485,51.02970297,40.93069307,10.0990099,5.497591743,5.496695256,,1193.430693,50.22772277,40.71287129,9.514851485,6.03195091,6.032446366,,1190.715842,49.5049505,39.7029703,9.801980198,5.595697892,5.596983538,,1168.050495,53.01980198,43.20792079,9.811881188,5.949583213,5.951285503,,1167.260396,48.28712871,38.18811881,10.0990099,5.874103313,5.878087678,,1154.936634,49.78947368,38.78947368,11,5.191082231,5.194553654,,1169.025263,76.26785714,57.30357143,18.96428571,3.949041792,3.949853118,,1075.958929
average,,,,,,,[steps],100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,94,94,94,94,94,94,55,55,55,55,55,55,55
count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,soli,greg,all,soli,greg,small,[all run data],count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches,count turtles,count turtles with [color = green],count turtles with [color = yellow],mean [energy_locust] of turtles,mean [energy_locust] of turtles with [color = green],mean [energy_locust] of turtles with [color = yellow],sum [cur_energy_grass] of patches
500,403.2,96.8,3,3,3,1306.5,,500,407,93,3,3,3,1349,500,404,96,3,3,3,1302,500,395,105,3,3,3,1336,500,410,90,3,3,3,1330,500,406,94,3,3,3,1321,500,413,87,3,3,3,1297,500,404,96,3,3,3,1310,500,398,102,3,3,3,1278,500,395,105,3,3,3,1289,500,400,100,3,3,3,1253
500,238.9,261.1,2.9668,2.992763913,2.943032371,895.55,,500,247,253,3.02,3.064777328,2.976284585,911.6,500,256,244,3.022,3.046875,2.995901639,866.6,500,220,280,2.958,3.018181818,2.910714286,928.4,500,257,243,2.99,3.011673152,2.967078189,909.7,500,229,271,2.996,2.943231441,3.040590406,895.9,500,229,271,2.93,2.973799127,2.89298893,904,500,250,250,2.9,2.936,2.864,927.8,500,234,266,3.014,3.008547009,3.018796992,847.2,500,231,269,2.944,3.038961039,2.862453532,890.8,500,236,264,2.894,2.88559322,2.901515152,873.5
500,242.3,257.7,2.6433,2.671387732,2.618264811,676.37,,500,226,274,2.7468,2.615486726,2.855109489,670.9,500,246,254,2.705,2.71097561,2.699212598,649.6,500,243,257,2.6676,2.702469136,2.63463035,691.2,500,242,258,2.6636,2.696280992,2.632945736,692,500,269,231,2.6188,2.60929368,2.62987013,700.6,500,233,267,2.6138,2.667811159,2.566666667,682.7,500,256,244,2.5906,2.6046875,2.575819672,698.6,500,244,256,2.6606,2.737295082,2.5875,644.8,500,223,277,2.6352,2.826008969,2.481588448,664.9,500,241,259,2.531,2.543568465,2.519305019,668.4
427.9,237.5,190.4,2.516003238,2.560245683,2.461441331,569.08,,428,232,196,2.630841121,2.606465517,2.659693878,568.3,426,239,187,2.581455399,2.786610879,2.319251337,553.9,434,214,220,2.52235023,2.643925234,2.404090909,577.3,437,233,204,2.489702517,2.453648069,2.530882353,582.5,424,248,176,2.52004717,2.522177419,2.517045455,587.6,419,246,173,2.526491647,2.514634146,2.543352601,578.9,424,251,173,2.535613208,2.592031873,2.453757225,566.7,432,245,187,2.467824074,2.556734694,2.351336898,554.8,429,231,198,2.462937063,2.458008658,2.468686869,573.8,426,236,190,2.422769953,2.468220339,2.366315789,547
351.6,244.7,106.9,2.440428011,2.461179247,2.396078821,543.05,,354,246,108,2.519491525,2.51504065,2.52962963,559,362,251,111,2.450276243,2.531474104,2.266666667,524.8,350,232,118,2.500571429,2.462931034,2.574576271,551.5,356,250,106,2.517696629,2.5328,2.482075472,526.6,354,261,93,2.400847458,2.381609195,2.45483871,566.3,343,253,90,2.398833819,2.361264822,2.504444444,570.4,345,235,110,2.542318841,2.585957447,2.449090909,522.3,349,248,101,2.392836676,2.493951613,2.144554455,535.6,359,253,106,2.299721448,2.320158103,2.250943396,555.4,344,218,126,2.381686047,2.426605505,2.303968254,518.6
303.7,244.6,59.1,2.207453741,2.240653555,2.06371745,556.54,,309,255,54,2.282847896,2.29254902,2.237037037,565.1,304,242,62,2.295394737,2.302066116,2.269354839,535.9,303,233,70,2.311551155,2.344635193,2.201428571,558.2,311,254,57,2.247588424,2.28976378,2.059649123,545.7,303,250,53,2.169636964,2.248,1.8,580.7,301,246,55,2.142192691,2.222764228,1.781818182,575.4,300,241,59,2.266333333,2.286721992,2.183050847,552.7,296,234,62,2.175,2.211538462,2.037096774,557,313,263,50,2.040894569,2.058935361,1.946,562.7,297,228,69,2.143097643,2.149561404,2.12173913,532
253.4,222.4,31,2.03668904,2.037582475,2.00077562,585.34,,274,227,47,1.994160584,1.952863436,2.193617021,585.1,254,236,18,2.04015748,2.061016949,1.766666667,591.6,250,214,36,2.226,2.222429907,2.247222222,580.3,263,235,28,2.093155894,2.065531915,2.325,566.4,244,218,26,2.077459016,2.101834862,1.873076923,605.1,245,218,27,2.006530612,2.055963303,1.607407407,601.4,263,226,37,2.029277567,1.992477876,2.254054054,575.7,244,213,31,2.039344262,2.06056338,1.893548387,587.9,252,221,31,1.900396825,1.912217195,1.816129032,593.2,245,216,29,1.960408163,1.950925926,2.031034483,566.7
207.9,195.7,12.2,1.917894596,1.921548841,1.821571678,624.71,,219,201,18,1.925114155,1.928358209,1.888888889,611.4,216,203,13,1.801851852,1.8408867,1.192307692,636.6,209,194,15,2.049282297,2.042783505,2.133333333,633.2,222,204,18,1.902252252,1.863235294,2.344444444,609.4,198,187,11,2.121212121,2.14973262,1.636363636,624.7,202,190,12,1.916831683,1.878947368,2.516666667,633,215,205,10,1.877209302,1.884878049,1.72,618,197,189,8,2.002538071,2.038095238,1.1625,624.4,201,195,6,1.769154229,1.76,2.066666667,643.2,200,189,11,1.8135,1.828571429,1.554545455,613.2
162.1,156.9,5.2,1.923335942,1.919066134,1.893492063,675.39,,177,174,3,1.854237288,1.850574713,2.066666667,655.2,165,161,4,1.866060606,1.877639752,1.4,673.5,165,159,6,2.027272727,2.008176101,2.533333333,693.5,175,166,9,1.877142857,1.842771084,2.511111111,655.5,156,153,3,2.223717949,2.222875817,2.266666667,671.5,156,149,7,1.883333333,1.869798658,2.171428571,687.7,166,159,7,1.863855422,1.894968553,1.157142857,673.2,150,145,5,2.118,2.142758621,1.4,674.7,151,150,1,1.795364238,1.802666667,0.7,700.1,160,153,7,1.724375,1.678431373,2.728571429,669
128.9,126.5,2.4,1.913929003,1.901645419,2.683888889,737.48,,137,135,2,1.829927007,1.807407407,3.35,719.5,127,126,1,1.851181102,1.842857143,2.9,739,131,127,4,1.996946565,1.928346457,4.175,761.4,136,132,4,1.898529412,1.877272727,2.6,720.4,127,126,1,2.187401575,2.163492063,5.2,742.1,117,117,0,2.048717949,2.048717949,<RuntimePrimitiveException>,748.9,134,129,5,1.764925373,1.764341085,1.78,738.1,126,124,2,2.030952381,2.054032258,0.6,734.9,127,125,2,1.781102362,1.7816,1.75,747.6,127,124,3,1.749606299,1.748387097,1.8,722.9
105.3,104.3,1,1.90973916,1.90537532,2.243333333,800.03,,115,113,2,1.846956522,1.845132743,1.95,772.8,109,109,0,1.743119266,1.743119266,<RuntimePrimitiveException>,793.5,105,105,0,2.021904762,2.021904762,<RuntimePrimitiveException>,825.7,106,103,3,1.994339623,1.950485437,3.5,790.8,107,106,1,2.16728972,2.166037736,2.3,807.7,101,100,1,1.988118812,1.991,1.7,812.4,107,107,0,1.808411215,1.808411215,<RuntimePrimitiveException>,799.1,108,108,0,1.89537037,1.89537037,<RuntimePrimitiveException>,794.2,96,96,0,1.852083333,1.852083333,<RuntimePrimitiveException>,815.8,99,96,3,1.77979798,1.780208333,1.766666667,788.3
85.8,85.6,0.2,1.977334395,1.973878797,3.25,860.61,,90,90,0,1.875555556,1.875555556,<RuntimePrimitiveException>,849,80,79,1,1.9075,1.887341772,3.5,860.2,80,80,0,2.34,2.34,<RuntimePrimitiveException>,880.6,91,91,0,1.941758242,1.941758242,<RuntimePrimitiveException>,860.3,91,91,0,2.237362637,2.237362637,<RuntimePrimitiveException>,864.7,87,87,0,2.067816092,2.067816092,<RuntimePrimitiveException>,861,86,86,0,1.958139535,1.958139535,<RuntimePrimitiveException>,853.9,93,93,0,1.794623656,1.794623656,<RuntimePrimitiveException>,848.9,75,75,0,1.86,1.86,<RuntimePrimitiveException>,886.2,85,84,1,1.790588235,1.776190476,3,841.3
72.1,72.1,0,2.035239107,2.035239107,#DIV/0!,919.22,,78,78,0,1.997435897,1.997435897,<RuntimePrimitiveException>,904.4,68,68,0,2.101470588,2.101470588,<RuntimePrimitiveException>,911.9,71,71,0,2.142253521,2.142253521,<RuntimePrimitiveException>,949.1,80,80,0,1.905,1.905,<RuntimePrimitiveException>,922.7,71,71,0,2.404225352,2.404225352,<RuntimePrimitiveException>,937.2,75,75,0,2.146666667,2.146666667,<RuntimePrimitiveException>,909.8,75,75,0,1.948,1.948,<RuntimePrimitiveException>,911.2,75,75,0,1.810666667,1.810666667,<RuntimePrimitiveException>,904.7,61,61,0,2.029508197,2.029508197,<RuntimePrimitiveException>,943.3,67,67,0,1.867164179,1.867164179,<RuntimePrimitiveException>,897.9
59.9,59.8,0.1,2.232319992,2.23473681,1.3,969.67,,64,64,0,2.1515625,2.1515625,<RuntimePrimitiveException>,967.7,60,60,0,2.266666667,2.266666667,<RuntimePrimitiveException>,959.8,61,61,0,2.296721311,2.296721311,<RuntimePrimitiveException>,997.5,66,66,0,2.142424242,2.142424242,<RuntimePrimitiveException>,971.1,58,57,1,2.677586207,2.701754386,1.3,992.9,66,66,0,2.387878788,2.387878788,<RuntimePrimitiveException>,943,59,59,0,2.230508475,2.230508475,<RuntimePrimitiveException>,960.8,56,56,0,1.967857143,1.967857143,<RuntimePrimitiveException>,960.9,51,51,0,2.245098039,2.245098039,<RuntimePrimitiveException>,999.4,58,58,0,1.956896552,1.956896552,<RuntimePrimitiveException>,943.6
52.9,52.9,0,2.322405524,2.322405524,#DIV/0!,1017.07,,55,55,0,2.287272727,2.287272727,<RuntimePrimitiveException>,1023.3,57,57,0,2.092982456,2.092982456,<RuntimePrimitiveException>,1010.2,54,54,0,2.425925926,2.425925926,<RuntimePrimitiveException>,1041.2,54,54,0,2.27037037,2.27037037,<RuntimePrimitiveException>,1027.8,52,52,0,2.734615385,2.734615385,<RuntimePrimitiveException>,1043.5,62,62,0,2.29516129,2.29516129,<RuntimePrimitiveException>,985,55,55,0,2.298181818,2.298181818,<RuntimePrimitiveException>,1001.6,47,47,0,2.161702128,2.161702128,<RuntimePrimitiveException>,1002.3,42,42,0,2.683333333,2.683333333,<RuntimePrimitiveException>,1045.3,51,51,0,1.974509804,1.974509804,<RuntimePrimitiveException>,990.5
45.8,45.8,0,2.512403193,2.512403193,#DIV/0!,1057.05,,49,49,0,2.385714286,2.385714286,<RuntimePrimitiveException>,1068.6,46,46,0,2.254347826,2.254347826,<RuntimePrimitiveException>,1054.3,48,48,0,2.78125,2.78125,<RuntimePrimitiveException>,1070.3,45,45,0,2.671111111,2.671111111,<RuntimePrimitiveException>,1065,49,49,0,2.612244898,2.612244898,<RuntimePrimitiveException>,1089.5,57,57,0,2.275438596,2.275438596,<RuntimePrimitiveException>,1019.5,47,47,0,2.368085106,2.368085106,<RuntimePrimitiveException>,1044.7,40,40,0,2.415,2.415,<RuntimePrimitiveException>,1044,36,36,0,3.038888889,3.038888889,<RuntimePrimitiveException>,1087.3,41,41,0,2.32195122,2.32195122,<RuntimePrimitiveException>,1027.3
40.4,40.4,0,2.766883086,2.766883086,#DIV/0!,1088.17,,40,40,0,2.8325,2.8325,<RuntimePrimitiveException>,1104.7,42,42,0,2.092857143,2.092857143,<RuntimePrimitiveException>,1096.5,46,46,0,2.858695652,2.858695652,<RuntimePrimitiveException>,1098.6,41,41,0,2.858536585,2.858536585,<RuntimePrimitiveException>,1099,43,43,0,3.06744186,3.06744186,<RuntimePrimitiveException>,1111.4,51,51,0,2.488235294,2.488235294,<RuntimePrimitiveException>,1043.3,41,41,0,3.004878049,3.004878049,<RuntimePrimitiveException>,1059.7,33,33,0,2.572727273,2.572727273,<RuntimePrimitiveException>,1087.7,34,34,0,3.132352941,3.132352941,<RuntimePrimitiveException>,1118.8,33,33,0,2.760606061,2.760606061,<RuntimePrimitiveException>,1062
37.4,37.4,0,2.953858294,2.953858294,#DIV/0!,1112.61,,38,38,0,2.915789474,2.915789474,<RuntimePrimitiveException>,1133.1,37,37,0,2.402702703,2.402702703,<RuntimePrimitiveException>,1118.2,43,43,0,3.06744186,3.06744186,<RuntimePrimitiveException>,1119,38,38,0,3.197368421,3.197368421,<RuntimePrimitiveException>,1122.3,41,41,0,3.192682927,3.192682927,<RuntimePrimitiveException>,1131.3,46,46,0,2.782608696,2.782608696,<RuntimePrimitiveException>,1064.3,39,39,0,2.88974359,2.88974359,<RuntimePrimitiveException>,1094.8,27,27,0,3.118518519,3.118518519,<RuntimePrimitiveException>,1115.3,34,34,0,3.158823529,3.158823529,<RuntimePrimitiveException>,1137.1,31,31,0,2.812903226,2.812903226,<RuntimePrimitiveException>,1090.7
33.5,33.5,0,3.126018524,3.126018524,#DIV/0!,1136.42,,32,32,0,3.153125,3.153125,<RuntimePrimitiveException>,1164.8,34,34,0,2.538235294,2.538235294,<RuntimePrimitiveException>,1138.8,39,39,0,3.253846154,3.253846154,<RuntimePrimitiveException>,1143,35,35,0,3.345714286,3.345714286,<RuntimePrimitiveException>,1146.3,35,35,0,3.991428571,3.991428571,<RuntimePrimitiveException>,1139.4,38,38,0,3.207894737,3.207894737,<RuntimePrimitiveException>,1089.4,36,36,0,2.930555556,2.930555556,<RuntimePrimitiveException>,1121.3,26,26,0,3.153846154,3.153846154,<RuntimePrimitiveException>,1139.6,31,31,0,2.909677419,2.909677419,<RuntimePrimitiveException>,1166.1,29,29,0,2.775862069,2.775862069,<RuntimePrimitiveException>,1115.5
31.3,31.3,0,3.315910884,3.315910884,#DIV/0!,1153.07,,30,30,0,3.373333333,3.373333333,<RuntimePrimitiveException>,1186.8,31,31,0,2.403225806,2.403225806,<RuntimePrimitiveException>,1162.8,37,37,0,3.613513514,3.613513514,<RuntimePrimitiveException>,1153.3,32,32,0,3.671875,3.671875,<RuntimePrimitiveException>,1162.7,32,32,0,4.071875,4.071875,<RuntimePrimitiveException>,1163.1,37,37,0,2.867567568,2.867567568,<RuntimePrimitiveException>,1121.3,34,34,0,3.485294118,3.485294118,<RuntimePrimitiveException>,1127.6,23,23,0,3.386956522,3.386956522,<RuntimePrimitiveException>,1159.9,28,28,0,2.978571429,2.978571429,<RuntimePrimitiveException>,1179.6,29,29,0,3.306896552,3.306896552,<RuntimePrimitiveException>,1113.6
29.7,29.7,0,3.478223037,3.478223037,#DIV/0!,1166.54,,29,29,0,3.462068966,3.462068966,<RuntimePrimitiveException>,1205,28,28,0,2.575,2.575,<RuntimePrimitiveException>,1175,33,33,0,4.087878788,4.087878788,<RuntimePrimitiveException>,1167.6,30,30,0,3.796666667,3.796666667,<RuntimePrimitiveException>,1182.2,29,29,0,4.134482759,4.134482759,<RuntimePrimitiveException>,1185.4,37,37,0,2.808108108,2.808108108,<RuntimePrimitiveException>,1134.9,33,33,0,3.851515152,3.851515152,<RuntimePrimitiveException>,1135.1,22,22,0,3.613636364,3.613636364,<RuntimePrimitiveException>,1172.8,27,27,0,3.166666667,3.166666667,<RuntimePrimitiveException>,1183.2,29,29,0,3.286206897,3.286206897,<RuntimePrimitiveException>,1124.2
28.4,28.4,0,3.542997583,3.542997583,#DIV/0!,1179.75,,29,29,0,3.462068966,3.462068966,<RuntimePrimitiveException>,1217.8,25,25,0,2.884,2.884,<RuntimePrimitiveException>,1187.2,32,32,0,3.903125,3.903125,<RuntimePrimitiveException>,1189.9,29,29,0,3.95862069,3.95862069,<RuntimePrimitiveException>,1193.7,26,26,0,4.353846154,4.353846154,<RuntimePrimitiveException>,1203.2,36,36,0,2.733333333,2.733333333,<RuntimePrimitiveException>,1148.3,33,33,0,3.9,3.9,<RuntimePrimitiveException>,1145.3,21,21,0,3.595238095,3.595238095,<RuntimePrimitiveException>,1189.2,26,26,0,3.273076923,3.273076923,<RuntimePrimitiveException>,1187.8,27,27,0,3.366666667,3.366666667,<RuntimePrimitiveException>,1135.1
26.4,26.4,0,3.671272122,3.671272122,#DIV/0!,1191.3,,28,28,0,3.614285714,3.614285714,<RuntimePrimitiveException>,1225.4,22,22,0,2.909090909,2.909090909,<RuntimePrimitiveException>,1205.8,30,30,0,3.666666667,3.666666667,<RuntimePrimitiveException>,1214.3,27,27,0,4.111111111,4.111111111,<RuntimePrimitiveException>,1207.2,25,25,0,4.656,4.656,<RuntimePrimitiveException>,1210.3,31,31,0,3.109677419,3.109677419,<RuntimePrimitiveException>,1158.5,31,31,0,4.229032258,4.229032258,<RuntimePrimitiveException>,1153.5,21,21,0,3.476190476,3.476190476,<RuntimePrimitiveException>,1200.4,25,25,0,3.524,3.524,<RuntimePrimitiveException>,1188.5,24,24,0,3.416666667,3.416666667,<RuntimePrimitiveException>,1149.1
24.5,24.5,0,3.887321629,3.887321629,#DIV/0!,1200.28,,27,27,0,4.151851852,4.151851852,<RuntimePrimitiveException>,1222,19,19,0,3.405263158,3.405263158,<RuntimePrimitiveException>,1214.8,28,28,0,3.817857143,3.817857143,<RuntimePrimitiveException>,1224.5,25,25,0,4.16,4.16,<RuntimePrimitiveException>,1221.4,23,23,0,5.182608696,5.182608696,<RuntimePrimitiveException>,1216.7,27,27,0,3.581481481,3.581481481,<RuntimePrimitiveException>,1168.5,30,30,0,4.093333333,4.093333333,<RuntimePrimitiveException>,1172,21,21,0,3.347619048,3.347619048,<RuntimePrimitiveException>,1207.1,23,23,0,3.469565217,3.469565217,<RuntimePrimitiveException>,1199.5,22,22,0,3.663636364,3.663636364,<RuntimePrimitiveException>,1156.3
23.6,23.6,0,3.997971984,3.997971984,#DIV/0!,1206.99,,26,26,0,4.523076923,4.523076923,<RuntimePrimitiveException>,1222,18,18,0,3.327777778,3.327777778,<RuntimePrimitiveException>,1226.8,25,25,0,4.04,4.04,<RuntimePrimitiveException>,1236.1,25,25,0,4.232,4.232,<RuntimePrimitiveException>,1226.2,22,22,0,5.495454545,5.495454545,<RuntimePrimitiveException>,1221.7,27,27,0,3.574074074,3.574074074,<RuntimePrimitiveException>,1177.9,30,30,0,4.196666667,4.196666667,<RuntimePrimitiveException>,1177.3,19,19,0,3.531578947,3.531578947,<RuntimePrimitiveException>,1213.1,22,22,0,3.4,3.4,<RuntimePrimitiveException>,1207,22,22,0,3.659090909,3.659090909,<RuntimePrimitiveException>,1161.8
